phrase	snomed_id	similarity
heart flutter sensation	224960004	0.29204762
heart attack symptom	224960004	0.25984573
anxiety symptom	224960004	0.29522225
mitral valve prolapse	79823003	0.1749118
sisters prolapse	79823003	0.22022453
's ...	79823003	0.09676228
benign	79823003	0.301125
anxiety/panic	79823003	0.5591498
panic attack	79823003	0.7835643
chest pain	79823003	0.3375002
sheer panic	79823003	0.7600966
blood work etc	79823003	0.1458241
rhuematic fever	79823003	0.23723735
minimal damage	79823003	0.09443583
severe panic attack	79823003	0.62632394
panic	79823003	1.
rigerous workout	79823003	0.06976175
patients	79823003	0.21286446
reason patients	79823003	0.11569749
4wks max	79823003	0.05948544
drugs service	79823003	0.20421293
ca n't	224960004	0.07919715
bf suffers	224960004	0.28610918
switch moods	60119000	0.3154045
switch moods	224960004	0.28825587
anxiety disorder	79823003	0.46920258
panic attack	79823003	0.7835643
classic symptoms	79823003	0.21836136
dreamy feelings	79823003	0.23158377
chronic headaches	79823003	0.14720193
panic attacks	79823003	0.7343409
weight gain	79823003	0.16935675
stores etc	79823003	0.28418958
borderline panicky	79823003	0.41981983
ca n't	79823003	0.147845
comfort ie- family photos	79823003	0.00522677
panic attacks	79823003	0.7343409
great mood lifter	79823003	0.03913271
gp	224960004	0.11459977
hair thinning	224960004	0.2745425
cold feet hands	224960004	0.26702803
weak legs	224960004	0.37144822
ca n't stand	224960004	0.07387315
a/fib	224960004	0.16742064
new doc listens	224960004	0.12798333
bp	224960004	0.09818511
bisop dosage	224960004	0.15169057
individual dosages.the	224960004	0.10529804
mins nap	224960004	0.4492109
current dosage pattern	224960004	0.15197912
bisoprolol	419145002	0.29274184
afib	419145002	0.2478212
real bad ectopic beats	419145002	0.21384546
dry eyes	419145002	0.3154275
lucid dreams	419145002	0.50519955
hot flushes	419145002	0.34309286
diltiazem	419145002	0.14235799
atenolol	419145002	0.09089362
sotalol	419145002	0.22704244
flecainide	419145002	0.10914779
afib	419145002	0.2478212
complex arrhythmia	419145002	0.18531442
flecainide	419145002	0.10914779
heart block	419145002	0.28973192
sotalol	419145002	0.22704244
bisoprolol	419145002	0.29274184
afib	419145002	0.2478212
real bad ectopic beats	419145002	0.21384546
afib	419145002	0.2478212
bisoprolol	419145002	0.29274184
gp	419145002	0.17247966
psychiatric hospital	162221009	0.31627092
severe depression	162221009	0.41809472
sodium valporate	162221009	0.2154133
mani depressive	162221009	0.41511753
's awful	203082005	0.14909981
elliebee	203082005	0.17431937
chest pain	203082005	0.33034402
ca n't	203082005	0.06082478
myriad symptoms	203082005	0.319067
electric blanket	203082005	0.2697013
hot water bottle	203082005	0.17002518
microwave pads	203082005	0.12534168
chest wall	203082005	0.18758765
severe pain	203082005	0.43200672
weird symptom	203082005	0.2929691
normal movement	203082005	0.0733593
lactic acid	203082005	0.26045865
nerve inflammation	203082005	0.47983336
nerve conduction tests	203082005	0.37473136
i. lactic	60119000	0.37729314
acid “	60119000	0.20494565
smear test	238131007	0.24778476
'm overweight	238131007	0.76154506
blood pressure etc	238131007	0.33550188
overactive thyroid	79823003	0.16050743
panic attacks	79823003	0.7343409
hyperthyroidism symptoms	79823003	0.17940499
gp	79823003	0.19528289
atenolol	79823003	0.24281931
beta blockers	79823003	0.33183587
overactive thyroid	79823003	0.16050743
panic attacks	79823003	0.7343409
tummy legs shake..	79823003	0.10582568
abit ok..	79823003	0.20285133
me.. im	79823003	0.15513675
helping.. [ /b:35452b9b05 ]	79823003	0.14892006
panic disorder	79823003	0.74767363
previous doctor	79823003	0.11603774
citalopram	79823003	0.3655902
panic attack	79823003	0.7835643
normal life	79823003	0.21619448
anxiety attack	79823003	0.5623541
panic attack	79823003	0.7835643
panic attacks	79823003	0.7343409
panic attacks/disorder	79823003	0.85896075
your survival guide	79823003	0.1312337
panic	79823003	1.
bev aisbett	79823003	0.16252542
panic disorder	79823003	0.74767363
diff doc	419145002	0.04654106
tietzes	419145002	0.11395932
lifetime syndrome	419145002	0.26684144
nightmare illnesses	419145002	0.695511
tension headaches	79823003	0.15329038
experience pain	79823003	0.23931883
ibuprophen gel works	79823003	0.19456404
anti-inflammatory gel	79823003	0.25159544
tumour route	79823003	0.23885635
chamomile tea	79823003	0.10762206
anxiety causes	79823003	0.4247963
health anxiety	79823003	0.38351795
cit journey	162059005	0.05996216
stomach issues	162059005	0.76276135
upset stomach	162059005	1.
abdominal ache	162059005	0.6365484
original symptoms return	162059005	0.30424434
nervous wreck	162059005	0.3831418
dry mouth	224960004	0.330934
panic attack	224960004	0.25916135
ca n't sleep	79823003	0.17506278
ca n't	79823003	0.147845
scary ai n't	162221009	0.11326399
scary ai n't	224960004	0.18393008
oxgyen level monitor	162221009	0.09940799
oxgyen level monitor	224960004	0.06621682
blood pressure machine	162221009	0.22888571
blood pressure machine	224960004	0.21209773
weak n	162221009	0.18984276
weak n	224960004	0.2835819
n't slept	162221009	0.2930085
n't slept	224960004	0.37901512
ca n't sleep	162221009	0.2938447
ca n't sleep	224960004	0.35959265
n't sleep	162221009	0.35577947
n't sleep	224960004	0.381621
upset stomach	162059005	1.
coronary heart spasms	224960004	0.17661786
normal self.my ecg abd echo reports	224960004	0.01895033
panic attacks	224960004	0.22476923
cheat aches	224960004	0.25912386
pretty religious girlabnd	224960004	0.21173188
constant negative thoughts dont	224960004	0.18725884
weeks surgery	419145002	0.24240568
nerve pain	419145002	0.30250204
triple neurectomy	419145002	0.03874452
groin crease	419145002	0.20170484
labia majora	419145002	0.22027597
innner thigh crease	419145002	0.1192221
buttock cheek	419145002	0.2734091
mons pubis	419145002	0.12351044
nerve block	419145002	0.24559295
pudendal nerve	419145002	0.2641331
dr google	419145002	0.12635095
inguinal hernia repair	419145002	0.14159079
genitofemoral	419145002	0.19120197
illiohypogastric nerves	419145002	0.22964683
nerve block	419145002	0.24559295
genitofemoral	419145002	0.19120197
nerve entrapment	419145002	0.15739979
original mesh repair	419145002	0.05889963
conjoint tendon	419145002	0.11932813
mri	419145002	0.22706223
nerve block	419145002	0.24559295
nerve entrapment	419145002	0.15739979
conjoint tendon	419145002	0.11932813
mesh	419145002	0.21203879
hernia repair	419145002	0.18588063
conjoint tendon	60119000	0.23156735
conjoint tendon	419145002	0.11932813
hello rod	267073005	0.09354322
dr james black	267073005	0.0902109
scar tissue	267073005	0.18638368
superficial inguinal ring	267073005	0.18954454
genitofemoral nerve	267073005	0.1556545
illioinguinal nerve entrapment	267073005	0.16179164
surgery	267073005	0.15682784
inguinal hernia	267073005	0.18744478
genito femoral	267073005	0.25382113
illiohypogastric nerves	267073005	0.23074019
nerve type pain	267073005	0.200141
triple neurectomy	267073005	0.10484249
nerve type pain	267073005	0.200141
phantom pains	267073005	0.28459218
ultrasound	419145002	0.25345653
nerve blocks	419145002	0.242084
mri	419145002	0.22706223
nerve block numbs	419145002	0.17009977
scar tissue	419145002	0.2150568
decent pain meds	419145002	0.23073548
nerve	419145002	0.26216784
pain management psychologist	267073005	0.2705075
nerve pain	267073005	0.2900102
rest nerve pain	267073005	0.19970647
successful recovery	267073005	0.2573244
cbt	277521002	0.13921368
gp	277521002	0.12976328
ca n't	277521002	0.11684874
twenty-two years	60119000	0.1980434
physical illness	60119000	0.361435
chest hurts ... .im	224960004	0.2742286
pulse rate drops	224960004	0.16050453
chest	224960004	0.34584042
tightness	224960004	0.40259248
neck	224960004	0.31031403
rib	224960004	0.27877095
cage pain	224960004	0.26453415
collarbone	224960004	0.16038583
knee	224960004	0.2389396
stomach	224960004	0.30406854
constipation	224960004	0.30813518
soft poop	224960004	0.31132415
itchy	224960004	0.44104946
hi melbi	130989002	0.01519474
brain tumour	130989002	0.3365423
regular sleep pattern	130989002	0.4660474
neck pain	130989002	0.2239672
dry throat ..	130989002	0.27653658
reinforce helplessness	130989002	0.25337106
sleep deprivation	130989002	1.0000002
melbi	130989002	0.17348303
breezman	130989002	0.03094362
hi melbi	130989002	0.01519474
major depression	130989002	0.31666875
sleep deprivation needs	130989002	0.85186136
sleep deprivation converge	130989002	0.80214834
mogadon	130989002	-0.048834
super insomnia	130989002	0.553445
retail therapy	130989002	0.18455514
horrific stomach pains	79823003	0.21190721
panic attack	79823003	0.7835643
panic attacks	79823003	0.7343409
citalophram	79823003	0.11490124
panic attack	79823003	0.7835643
panic attacks	79823003	0.7343409
severe stomach cramps	79823003	0.21264914
ca n't	79823003	0.147845
stomach cramps	51197009	1.
own oxygen mask	51197009	0.05519063
blue baby	224960004	0.21166313
physiotherapy	224960004	0.06554101
right shoe	224960004	0.27049583
fat little cripple	224960004	0.27641767
easy target	224960004	0.20905238
normal life	224960004	0.27929735
own legs	224960004	0.27085817
caudal epidural	224960004	0.10582952
heart rate	162221009	0.29943714
blood pressure	162221009	0.29645947
day multivitamin	162221009	0.2662679
body relate	162221009	0.2628985
menopause symptoms	162221009	0.3636541
ca n't	162221009	0.06348698
peri menopause	162221009	0.29762828
orthopaedic specialist	203082005	0.40324903
gp surgery	203082005	0.15255499
neurologist	203082005	0.40424293
fibromyalgia	203082005	1.
original neck injury	203082005	0.18905026
spondylosis	203082005	0.4841123
adrenal glands	224960004	0.18264678
normal ward	224960004	0.22332945
awful symptons	224960004	0.39245445
infact pheo	224960004	0.12078302
neat scar	224960004	0.14574966
bikini whilst	224960004	0.12474771
noraml 8st	224960004	0.2469085
normal anaesthetic	224960004	0.21280488
right kidney	224960004	0.12349988
left kidney	224960004	0.13525134
awful symptons	224960004	0.39245445
blood test	224960004	0.2722478
hour urine test	224960004	0.21131277
mg steriods	162059005	0.08583018
sulphasalazin	162059005	0.06880107
mouth ulcers	162059005	0.4074264
inflammatory	162059005	0.31126046
bowel disease	162059005	0.40955186
inflammatory arthritis	162059005	0.27796376
stomach ache	162059005	0.8198751
arthritis thanks	162059005	0.16624223
naproxen	162059005	0.2722103
upset stomach	162059005	1.
panic disorder	79823003	0.74767363
numerous ear infections	224960004	0.22096553
repeat perscription	224960004	0.1633831
ear drops	224960004	0.23104703
severe ear infection	224960004	0.26086807
right ear feeling	224960004	0.2962332
hearing impairment	224960004	0.23788029
regular doc	224960004	0.1725269
hiatus hernia	224960004	0.08417039
ct scan	224960004	0.09266144
large hernia i 've	224960004	0.15611707
pre diabetic	79823003	0.14888936
gtt ...	79823003	0.16868031
pre diabetic	79823003	0.14888936
chocolate crisps etc etc	79823003	0.12885371
mind ..i	79823003	0.2362541
gain weight ...	79823003	0.1470722
veg etc ...	79823003	0.22081001
dx	79823003	0.10102678
medication untill	224960004	0.10035549
doctors review	224960004	0.08212855
gp	267073005	0.22800969
samaratians	267073005	0.25707132
non judgemental	267073005	0.33892295
pretty bad health anxiety	79823003	0.29660428
ocd	79823003	0.25153154
weird beats	79823003	0.28987953
atrial fibrilation	79823003	0.20070928
gp	79823003	0.19528289
heart results	79823003	0.19562581
atrial fibrilation	79823003	0.20070928
cardiac death	79823003	0.28384155
'm gon na	79823003	0.11442809
ecg	79823003	0.2713624
's blood tests	79823003	0.1289282
afib	79823003	0.2560892
heart palpitations	79823003	0.3403335
anxiety symptoms	79823003	0.44752204
cbt	79823003	0.2525723
panic disorder	79823003	0.74767363
jerky throbs	79823003	0.12828995
blue deep dull horrible	79823003	0.18287677
describe chest infection	79823003	0.08744135
shoulder blades	79823003	0.1513119
chest centre	79823003	0.21254003
right arm /shoulder tip	79823003	-0.04046922
ca n't stand	60032008	0.14383957
heavy drinker	79823003	0.1923399
... ..how	224960004	0.09303563
teeth etc	224960004	0.26799116
bone pain	224960004	0.21541578
... ..but	224960004	0.17325021
nhs splints	224960004	0.16119653
cycle somedays	224960004	0.32558247
mood ...	419145002	0.25313273
... thanx mark	224960004	0.09523058
serious illness	79823003	0.20867865
ecg	79823003	0.2713624
oxygen level	79823003	0.1371437
bad chest pains	79823003	0.28542772
panic attack	79823003	0.7835643
chest pains	79823003	0.3646432
lexepro	79823003	0.19854559
lexepro	224960004	0.27714354
40mg bout week	79823003	0.19620505
40mg bout week	224960004	0.21363503
prozac 20mg	79823003	0.24859333
prozac 20mg	224960004	0.09515661
prozac 20mg i	79823003	0.2481728
prozac 20mg i	224960004	0.0785615
anxious ... panicky	79823003	0.58236545
anxious ... panicky	224960004	0.34623936
huge brainfog	79823003	0.12180193
huge brainfog	224960004	0.31689015
lexepro	79823003	0.19854559
lexepro	224960004	0.27714354
40mg ...	79823003	0.27317575
40mg ...	224960004	0.19448742
kidney infection	60119000	0.20545499
hives type rash	60119000	0.22690894
sore throat	60119000	0.28501642
heart disease	79823003	0.26607975
ventricular ectopics	79823003	0.1647667
atrial arrythmias	79823003	0.17415005
blood pressure	79823003	0.30859226
slight disorientation panic etc	79823003	0.58295155
sinus	60119000	0.29815656
dizzy spells	79823003	0.24367918
rapid heart beats	79823003	0.31273344
tight chest	79823003	0.2468859
chest pain	79823003	0.3375002
joints + headaches	79823003	0.07079473
ecg	79823003	0.2713624
blood tests ...	79823003	0.25241983
cruel circle	79823003	0.17487568
anxiety sufferers	79823003	0.4632167
anxiety depression	79823003	0.39376456
pip i	79823003	0.14299357
meds ive	79823003	0.25634277
cymbalta 60mg	79823003	0.17793082
cme n	79823003	0.07638228
horrible illness x	79823003	0.19181618
shoulder surgery	203082005	0.26354536
shoulder surgery	419145002	0.2235236
shoulder surgery	203082005	0.26354536
frozen shoulder	203082005	0.2927054
frozen shoulder	419145002	0.23900527
frozen shoulder	203082005	0.2927054
fibromyalgia	203082005	1.
fibromyalgia	419145002	0.10718471
fibromyalgia	203082005	1.
gp	203082005	0.10828236
gp	419145002	0.17247966
gp	203082005	0.10828236
pips	203082005	0.12844095
pips	419145002	0.14168788
pips	203082005	0.12844095
pips	419145002	0.14168788
pips	203082005	0.12844095
pips	419145002	0.14168788
pips	203082005	0.12844095
pips	419145002	0.14168788
pips	203082005	0.12844095
pips	419145002	0.14168788
pips	203082005	0.12844095
panic attacks	203082005	0.2907451
panic attacks	419145002	0.42070097
panic attacks	203082005	0.2907451
dread/fear/ pit	79823003	0.16636318
dread/fear/ pit	224960004	0.198601
dread panic feeling	79823003	0.5800545
dread panic feeling	224960004	0.2851225
ectopics beats	224960004	0.22121671
holter monitor	224960004	0.14663745
bisprolol 1.25mg	224960004	0.06913903
calcium channel blocker	224960004	-0.00786249
diltiazem	224960004	0.15280873
cotton wool	79823003	0.21774882
normal press	79823003	0.22945406
blood clot	79823003	0.23598716
high blood pressure	419145002	0.20277096
high blood pressure	224960004	0.2799519
swollen feet	419145002	0.27187586
swollen feet	224960004	0.31015497
blood pressure	419145002	0.253006
blood pressure	224960004	0.2664183
funny farm	419145002	0.2642825
funny farm	224960004	0.23005384
norethisterone	419145002	0.09092148
norethisterone	224960004	0.07951935
zoladex	419145002	0.32148173
zoladex	224960004	0.21167168
coeliac	419145002	0.10877463
coeliac	224960004	0.07213986
chest pains	419145002	0.3638928
chest pains	224960004	0.30882013
constant abuse	267073005	0.29870656
sh*t life	267073005	0.37530434
'restless legs	32914008	1.
vitamin d level	203082005	0.26989537
vitamin d	203082005	0.27082187
own vitamin d	203082005	0.25878146
blood tests	203082005	0.34186494
polymyalgia rheumatica	42984000	0.11606826
rheumatic/arthritic symptoms	42984000	0.3591337
causes stiffness	42984000	0.23541623
stiff shoulder/hips	42984000	0.35691732
blood test	42984000	0.26541334
pmr	42984000	0.12344054
blood markers	42984000	0.2520076
andrew heart	60119000	0.14803049
anxious tummy	60119000	0.29273424
20mg tablet	60119000	0.1241257
gp	60119000	0.25269535
herbal remedies meditation	60119000	0.21709481
body 's	60119000	0.27316013
mild lets	224960004	0.35810053
heart flutters	224960004	0.31213242
abnormal blood pressures	224960004	0.21878979
ekg	224960004	0.14683029
various blood tests	224960004	0.22557971
shoulder blade	224960004	0.16859363
unstable angina	224960004	0.24008995
dull shoulder blade pain	224960004	0.20916286
mild anxiety	224960004	0.33684272
clonazepam	224960004	0.18248594
prozac	224960004	0.11854163
right eye	224960004	0.3235212
black ink	224960004	0.18812978
white paper	224960004	0.19153374
slight astigmitism	224960004	0.29483408
young age reading books	224960004	0.15180993
eye test	224960004	0.3237986
stress levels	79823003	0.24778219
zoloft	79823003	0.34907854
crossword puzzles	79823003	0.20618293
housework etc	79823003	0.07972888
cfs/me	203082005	0.07419484
fibromyalgia	203082005	1.
spine problems	203082005	0.32431912
pituitary adenoma	203082005	0.26572558
cfs diagnosis	203082005	0.48391396
thyrod problem	203082005	0.2135631
lypm glands	203082005	0.28320885
ca n't work	203082005	0.11266024
ca n't	203082005	0.06082478
regular food routines	224960004	0.12329155
balance sugar levels	224960004	0.18948591
real raaaahhhh feeling	224960004	0.3150398
past mums bedtime	224960004	0.2865849
's funny	224960004	0.3217682
muscles hurt	224960004	0.2934488
body hurts	224960004	0.36007917
ca n't	224960004	0.07919715
normal family things	224960004	0.1579645
ocd	405273008	0.37155575
ocd	60119000	0.2234732
ex boyfriends place	405273008	0.12757803
ex boyfriends place	60119000	0.13477682
minor giggles	405273008	0.2136544
quetiapene withdrawal	405273008	0.19625182
powder packages	405273008	0.13873702
n't laugh	405273008	0.16117087
quetiapene	405273008	0.17204985
manic impulse control	405273008	0.62565756
hospital roof	405273008	0.18275283
'm planning	224960004	0.02033439
obsessive thoughts	79823003	0.27684182
's horrible	79823003	0.18791915
vicious circle	79823003	0.09960939
emotional side	203082005	0.18267545
ca n't work	203082005	0.11266024
post viral syndrome	60119000	0.21353847
achy muscles	60119000	0.33063996
lung specialists.he	238131007	0.27827972
lung function test	238131007	0.17726529
nurse calls	238131007	0.10926566
moderate emphysema	238131007	0.2895053
basic lung function test	238131007	0.13705507
extensive test	238131007	0.27398974
extreme fatigue	238131007	0.33495408
overweight.i 've	238131007	0.06184353
electric pencil sharpener	238131007	0.16387731
normal range	238131007	0.34535062
significant shortness	238131007	0.30909148
extensive test	238131007	0.27398974
's time	238131007	0.04890322
lung functions	238131007	0.21741661
pulmonologist	238131007	0.17333773
rainboy	60119000	0.05746509
... ..i	60119000	0.12259042
copd	238131007	0.23603404
old female	224960004	0.31910712
different symptoms	224960004	0.2624008
brain fog	224960004	0.30230027
ca n't taste	224960004	0.14899945
ecg	224960004	0.07996172
complete blood	224960004	0.28874904
side head pain	224960004	0.3129725
mri scan	224960004	0.07074405
doctors wo n't	224960004	0.07117523
vertigo tablets	224960004	0.17917463
desperate x	224960004	0.35481817
... ca n't	224960004	0.07919715
... anxiety	224960004	0.35830438
new symptom	224960004	0.32173407
body ...	224960004	0.25954127
ca n't sleep	419145002	0.43153042
cold sweats	419145002	0.32679015
ca n't	419145002	0.16249086
... ..could	419145002	0.2100244
dulox	224960004	0.13871542
cold sweats	224960004	0.34386384
n't sleep	224960004	0.381621
servere anxiety	79823003	0.46654195
ca n't	79823003	0.147845
prozac	79823003	0.33904803
councillor / pshyc	79823003	0.26126933
derealization	79823003	0.3069287
brain tumour n	79823003	0.1817454
10mg ...	224960004	0.24538033
20mg ...	224960004	0.23552233
nauseous ...	224960004	0.40899628
vit d	224960004	0.15742987
heart palpitations	224960004	0.272208
drug detox	79823003	0.17583092
drug detox	419145002	0.1308985
ca n't	79823003	0.147845
ca n't	419145002	0.16249086
audio visual hearing voices	79823003	0.17108826
audio visual hearing voices	419145002	0.20971811
nurses etc	79823003	0.13110009
nurses etc	419145002	0.20876755
unpleasant reactions	79823003	0.2277295
unpleasant reactions	419145002	0.29268458
sound nasty	79823003	0.18210697
sound nasty	419145002	0.32307732
huge clunk	224960004	0.29926816
mri	224960004	0.11358822
crps	224960004	0.11876631
n't need surgery	224960004	0.1258844
sensible surgeon	224960004	0.17377855
swelling etc	224960004	0.31423396
year post op 😁	224960004	0.09151407
's ok	224960004	0.26968873
n't walk	224960004	0.18799467
frame/two walk sticks	224960004	0.17936417
hips ache	224960004	0.26948988
cramp etc	224960004	0.31222916
inner ankle	60119000	0.19101688
gain weight	60119000	0.22653814
upper body stuff	60119000	0.22512938
wed-	60119000	0.24212638
liquid magnesium	32914008	0.28988707
body aches	224960004	0.34354806
health anxiety	79823003	0.38351795
counsoling	79823003	0.31781393
suicide/major panic support line	79823003	0.50615895
powerful drug	11193009	0.23596926
powerful drug	224960004	0.27534336
yeast infection	11193009	0.24993217
yeast infection	224960004	0.18645886
strange symptoms	11193009	0.34817985
strange symptoms	224960004	0.29882717
self diagnostic	11193009	0.18519703
self diagnostic	224960004	0.12834403
appropriate diagnostics…	11193009	0.10440357
appropriate diagnostics…	224960004	0.09417114
foul metallic taste	11193009	0.82999074
foul metallic taste	224960004	0.24205047
ca n't	11193009	0.05975671
ca n't	224960004	0.07919715
acne medication	11193009	0.22203213
acne medication	224960004	0.17551264
acne	11193009	0.24395832
acne	224960004	0.3259687
coconut oil	11193009	0.2185753
coconut oil	224960004	0.15063587
ice cube trays	11193009	0.17105448
ice cube trays	224960004	0.0412108
tampon type thing	11193009	0.24419405
tampon type thing	224960004	0.16029808
coconut oil	11193009	0.2185753
coconut oil	224960004	0.15063587
cider vinegar	11193009	0.16984862
cider vinegar	224960004	0.05368517
good antibacterial properties	11193009	0.17012632
good antibacterial properties	224960004	0.18184394
boric	11193009	0.1447164
boric	224960004	0.07736135
oral syringe type thing	11193009	0.22421291
oral syringe type thing	224960004	0.1519694
thrush infection	11193009	0.28312588
thrush infection	224960004	0.14625113
probiotics	11193009	0.16879359
probiotics	224960004	0.11218105
local health food store	11193009	0.08209191
local health food store	224960004	-0.06418001
good probiotic	11193009	0.13534267
good probiotic	224960004	0.2135285
high water intake	11193009	0.29539907
high water intake	224960004	0.20796806
swob test	11193009	0.15537925
swob test	224960004	0.23634455
thrush infection	11193009	0.28312588
thrush infection	224960004	0.14625113
bacterial infection	11193009	0.29831433
bacterial infection	224960004	0.20733881
high dosage	11193009	0.31920725
high dosage	224960004	0.27349973
high dosage	11193009	0.31920725
high dosage	224960004	0.27349973
folic acid	11193009	0.32483307
folic acid	224960004	0.06976382
healthy lifestyle	11193009	0.15507883
healthy lifestyle	224960004	0.27949294
boric	11193009	0.1447164
boric	224960004	0.07736135
computer screen	11193009	0.14272502
computer screen	224960004	0.18840519
yeast infection	11193009	0.24993217
yeast infection	224960004	0.18645886
yeast infection	11193009	0.24993217
yeast infection	224960004	0.18645886
panic attacks	224960004	0.22476923
persistent headaches	79823003	0.1925593
anxiety disorder	79823003	0.46920258
nerves 100x	79823003	0.3233208
eustachian tube dysfunction	419145002	0.18038416
ca n't	419145002	0.16249086
3x cancer survivor	419145002	0.09713303
water retention	419145002	0.19113904
eustachian	419145002	0.20495765
ca n't	419145002	0.16249086
steriod sprays	419145002	0.12129409
chronic inflamation	419145002	0.24204752
nasal passages	419145002	0.22738923
serious depression	419145002	0.31743643
lg	419145002	0.11848834
... ..uniting	419145002	0.17502333
lg	419145002	0.11848834
sever anxiety	79823003	0.4650129
panic attacks	79823003	0.7343409
drs	79823003	0.23248613
weeks feeling	79823003	0.20707357
pings/sharp pains	79823003	0.26758403
ekg	79823003	0.314224
blood tests	79823003	0.25241983
feeling dizzy	79823003	0.24091223
ekg	79823003	0.314224
deep massage	79823003	0.10721234
ca n't	79823003	0.147845
breast cancer	238131007	0.27660102
ectopics	263897001	0.24155176
shallow breaths	263897001	0.254028
ectopic sufferers	263897001	0.29712313
slippery elm capsule	263897001	0.1438394
dd	162059005	0.017223
usual symptoms	162059005	0.42549196
severe nausea	162059005	0.6611327
sore tummy	162059005	0.6916101
cancer etc.doctor	162059005	0.20151716
dd	162059005	0.017223
bowel cancer	162059005	0.33619502
sore tummy	162059005	0.6916101
normal symptoms	162059005	0.31982
dd	162059005	0.017223
fybogel	162059005	0.31865406
flare ups	162059005	0.34096366
gp	60119000	0.25269535
orthopaedic surgeon	60119000	0.22619969
tear pressure	60119000	0.308737
anxiety	224960004	0.35830438
anxiety	79823003	0.51885116
panic	224960004	0.22767921
panic	79823003	1.
ca n't	224960004	0.07919715
ca n't	79823003	0.147845
anxiety fills	224960004	0.3312076
anxiety fills	79823003	0.43866438
daily task	224960004	0.23522206
daily task	79823003	0.13455781
body symptoms	224960004	0.23341739
body symptoms	79823003	0.17095247
self awareness	79823003	0.26808193
self control	79823003	0.2601581
sheer panic	79823003	0.7600966
deep shame	79823003	0.31149977
... .i 've learnt	419145002	0.07116166
meditate type stuff	79823003	0.17174011
massage therapist	79823003	0.12370434
oxygen ...	419145002	0.20663315
bad headaches anxiety	79823003	0.2626963
panic attack	79823003	0.7835643
ca n't	79823003	0.147845
herbal vitamins drink camomile tea	79823003	0.06229775
panic disorder	79823003	0.74767363
health anxiety	79823003	0.38351795
panic disorder	79823003	0.74767363
panic trigger	79823003	0.7421769
happy thoughts yr panic	79823003	0.47915027
distract yr mind	79823003	0.21736297
sheer panic	79823003	0.7600966
brain zaps	224960004	0.20926444
2.5mg /	224960004	0.29273486
5mg /	224960004	0.17828694
panic/anxiety etc ... ..	79823003	0.35692424
'm empathetic	79823003	0.21707311
people 's pain	79823003	0.14530197
ablation	224960004	0.08385251
warfarin	224960004	0.05573756
cardioversion	224960004	0.20409158
warfarin	224960004	0.05573756
amiodorone	224960004	0.23602733
wafrarin	224960004	0.16820991
inr..	224960004	0.11481991
red wine	224960004	0.16423866
nights ... ..	224960004	0.22229236
moderate stress	224960004	0.3297606
concentration camp	247953009	0.1499475
disturbing dream	247953009	0.53965366
multiple vivid dreams	247953009	0.4869448
complete anxious/panic mode	79823003	0.07364018
citalopram	79823003	0.3655902
a+e	79823003	0.34841847
mirtazapine	79823003	0.18992624
promazine	79823003	0.26428366
bad health anxiety	224960004	0.28845096
normal xx	224960004	0.30472088
dear stokie1	224960004	0.21359776
drs	224960004	0.17954916
medicinal assistance…	224960004	0.08501911
’ d	224960004	0.1777345
bisoprolol	224960004	0.31949174
hctz	224960004	0.16125727
amiodarone	224960004	0.16729929
different meds ...	224960004	0.21249199
frozen landscape	224960004	0.15278599
ginger	224960004	0.21709548
quality tea bags	224960004	0.22130825
pulse rate	79823003	0.2744426
heart rate	79823003	0.3055908
beta blocker	79823003	0.2573157
needle feelings	79823003	0.18988006
legs.. face	79823003	0.1107243
whole lot..	79823003	0.14448628
're ok..	79823003	0.25569457
horrible ectopics	224960004	0.28248513
arrythmia alliance	224960004	0.19736478
beta blockers	224960004	0.09979616
prominent doctor	224960004	0.09708913
cardio exercises	224960004	0.10537852
heart rhythms	224960004	0.30585098
blood clots	224960004	0.16801083
ca n't	224960004	0.07919715
surgery	238131007	0.3306793
blood pressure	238131007	0.4121954
bp	238131007	0.25660205
fellwalking	238131007	0.2913202
ten pin bowling	238131007	0.13377923
fat free milk	238131007	0.34137505
fat diet -alcohol 1x glass	238131007	0.3260383
red wine	238131007	0.20889093
% overweight	238131007	1.0000001
bhf	238131007	0.13475573
mass figs	238131007	0.3029496
ecg	238131007	0.19538283
lungs heart pulse normal	238131007	0.23785932
colesterol	238131007	0.2765705
gp	238131007	0.11194183
bp	238131007	0.25660205
bendroflumethiazide	238131007	0.24735224
bp recording	238131007	0.20445973
bp	238131007	0.25660205
gp	238131007	0.11194183
bad flare	60119000	0.21339399
ibruprofen	60119000	0.2690627
jelly	224960004	0.28234208
vicious circle	79823003	0.09960939
takin citalopram 20mg	224960004	0.17624658
panic attacks etc ...	224960004	0.223993
anxiety symptoms	224960004	0.2851222
mild panic attacks	224960004	0.22207788
panic attacks	224960004	0.22476923
'm dizzy	224960004	0.36537087
eye sight	224960004	0.31556877
right eye	224960004	0.3235212
dizzyness.my ears wo n't	224960004	0.07487888
'm anaemic	224960004	0.28730893
lack vit d	224960004	0.24042785
eye doctor	224960004	0.21778812
ca n't	224960004	0.07919715
mri	224960004	0.11358822
severe dizzyness	224960004	0.4103769
nasal decongestant	60119000	0.27110606
pill cutter	60119000	0.06968814
dead strange off-balance feeling	60119000	0.29232642
strange giddiness	60119000	0.4221344
constant headache	60119000	0.31649435
odd flashes	60119000	0.29239818
